timestamp,source_type,artifact_type,domain,subdomain_count,subdomain_age_days,domain_reputation_score,cvss_base_score,exploit_availability,exploit_maturity,cve_age_days,exposure_frequency,leak_severity,has_credentials,paste_site_mentions,ct_log_anomaly,ssl_days_remaining,open_ports_count,service_version_outdated,dns_record_type_count,is_wildcard_dns,github_leak_count,anomaly_score,exposure_velocity,risk_score
27/06/25 22:25,Paste,PII_Leak,acmecorp.com,2,62,0.354,7.5,0,None,45,17,Medium,1,18,0,264,2,0,2,0,0,0,44.8,2
09/12/25 12:57,CT_Log,Cert_Anomaly,wayneenterprises.com,9,279,0.746,3.2,0,None,72,1,Low,0,1,0,3,2,0,5,0,0,0,1.93,0
20/06/25 5:11,CVE,Vulnerability,piedpiper.net,5,182,0.837,4,0,None,66,1,Low,0,0,0,128,3,0,4,1,0,0,0.02,0
13/02/26 5:43,GitHub,Secret_Token,oscorptech.com,5,50,0.527,7.5,1,Functional,173,1,Critical,1,1,0,263,3,1,8,0,4,0,2.15,3
06/11/25 20:05,GitHub,Secret_Token,piedpiper.net,4,29,0.888,4.1,0,None,123,2,Critical,1,0,0,240,4,0,4,0,10,0,1.29,2
09/12/25 0:26,CVE,Vulnerability,hooli.com,2,162,0.733,7.5,1,POC,303,1,High,0,0,0,108,3,1,4,0,0,0,0.11,2
27/07/25 22:00,DNS,Wildcard_Entry,oscorptech.com,5,55,0.494,7.9,0,None,121,2,High,0,0,0,93,8,1,15,0,0,0,1.27,1
19/08/25 12:26,DNS,Subdomain,genisys.ai,7,518,0.866,1.1,0,None,28,3,Medium,0,0,0,316,12,0,7,0,0,0,4.16,0
27/08/25 1:55,Paste,Credential_Leak,tyrell-corp.io,9,157,0.128,8.8,0,None,97,5,Critical,1,3,0,180,3,0,2,0,0,0,10.4,3
28/07/25 15:18,CVE,Vulnerability,globexinc.com,5,171,0.548,1.2,0,None,488,1,Medium,0,0,0,223,383,0,4,1,0,0,1.51,1
19/01/26 10:43,DNS,DNS_Record,globexinc.com,29,185,0.784,2.3,1,POC,157,1,Low,0,0,1,-5,6,0,3,1,0,0,0.86,1
10/05/25 18:38,Paste,Data_Dump,umbrellacorp.org,6,214,0.533,6.9,1,Weaponized,385,1,Medium,0,1,0,205,3,0,3,0,0,0,2.51,2
09/09/25 13:41,CVE,CVE_Entry,acmecorp.com,1,221,0.277,7.1,1,POC,4,1,Critical,0,0,0,93,2,0,8,0,0,0,0.12,2
14/03/26 10:18,DNS,Subdomain,starkindustries.io,11,924,0.869,1.5,1,POC,74,1,High,1,1,0,239,10,0,14,0,0,0,0.75,2
09/06/25 11:26,CVE,Vulnerability,umbrellacorp.org,5,241,0.283,8.8,1,POC,145,1,High,0,0,0,393,4,0,8,0,0,0,1.71,2
28/02/26 3:24,CVE,Vulnerability,wayneenterprises.com,1,426,0.106,8.4,1,POC,34,1,Critical,0,0,0,217,3,0,3,0,0,0,0.24,2
28/02/26 14:51,DNS,Wildcard_Entry,initech.io,15,57,0.734,6,0,None,70,2,Critical,0,0,0,216,4,0,13,0,1,0,1.59,1
17/12/25 18:53,DNS,Subdomain,acmecorp.com,9,183,0.65,3.3,0,None,103,1,Medium,0,0,0,95,9,0,14,0,0,0,0.79,0
12/10/25 11:24,GitHub,Secret_Token,piedpiper.net,2,20,0.432,8.9,0,None,43,1,High,0,0,0,220,6,0,3,0,3,0,1.12,1
05/01/26 11:06,CT_Log,Certificate,nakatomicorp.com,4,708,0.785,1.9,0,None,10,1,Medium,0,0,1,118,2,0,5,0,0,0,1.51,0
29/01/26 1:46,DNS,Wildcard_Entry,nexustech.io,20,1476,0.338,6.8,0,None,146,1,Medium,0,0,0,237,4,0,8,0,1,0,1.2,1
30/03/26 8:42,GitHub,Secret_Token,initech.io,2,21,0.711,4.4,0,None,857,2,Low,1,1,0,298,2,0,5,0,6,0,5.08,1
19/08/25 10:24,CT_Log,Cert_Anomaly,globexinc.com,3,135,0.872,1.8,0,None,106,3,Medium,0,1,0,12,5,1,8,0,0,0,4.97,0
03/10/25 15:19,Paste,Data_Dump,acmecorp.com,3,197,0.656,4.2,0,None,100,1,Medium,0,7,0,308,2,0,8,0,0,0,0.33,0
04/10/25 20:30,CVE,Vulnerability,umbrellacorp.org,4,633,0.594,7.6,0,None,376,1,High,0,0,0,301,3,0,6,0,0,0,1.9,1
05/01/26 17:47,Paste,Credential_Leak,tyrell-corp.io,2,52,0.337,6.9,0,None,179,5,High,1,23,0,332,3,0,2,1,0,0,10.18,2
12/10/25 11:52,CT_Log,Certificate,orbitalx.space,4,267,0.653,4.6,0,None,307,2,Low,0,0,0,3,2,1,6,0,0,0,0.15,0
24/10/25 6:31,CVE,Exploit_Code,oscorptech.com,1,96,0.462,7.1,1,Weaponized,41,1,Critical,0,0,0,105,3,0,5,0,0,0,0.61,2
02/12/25 6:00,CVE,Vulnerability,piedpiper.net,7,47,0.59,5.5,1,Functional,21,2,Low,1,0,0,324,2,0,1,0,0,0,0.51,2
26/04/25 1:05,CVE,Vulnerability,nexustech.io,6,106,0.499,8,1,Functional,64,2,High,0,0,0,204,4,0,2,0,0,0,2.7,2
21/02/26 14:53,GitHub,API_Key,globexinc.com,3,199,0.264,8.5,0,None,536,2,Critical,0,0,0,270,4,0,4,0,4,0,3.1,2
15/01/26 5:46,CT_Log,Cert_Anomaly,nakatomicorp.com,3,52,0.772,5.2,0,None,1221,3,Medium,1,0,0,82,3,1,4,0,0,0,1.68,1
08/11/25 17:30,GitHub,Source_Code,weyland-yutani.com,3,22,0.477,6.5,0,None,37,1,Medium,0,1,0,369,1,0,2,0,1,0,2.66,1
10/01/26 20:41,CVE,Exploit_Code,skynet-defense.io,10,108,0.552,5,0,None,58,1,High,0,0,0,326,4,0,2,0,1,0,0.4,1
18/02/26 12:58,GitHub,Password,multivac.systems,4,144,0.669,5.4,1,Functional,67,5,High,1,2,0,104,5,0,8,0,3,0,5.29,3
27/05/25 11:15,CVE,Exploit_Code,wayneenterprises.com,12,558,0.354,7.1,1,Weaponized,132,1,Medium,0,0,0,226,7,0,8,0,0,0,0,3
11/02/26 23:50,GitHub,Password,hooli.com,2,77,0.853,4.7,0,None,19,4,Critical,1,0,0,195,2,0,5,0,11,0,4.16,2
30/05/25 19:29,GitHub,Source_Code,initech.io,5,19,0.766,1.3,1,POC,399,3,High,0,0,0,110,5,0,1,0,2,0,7.34,2
29/09/25 15:48,GitHub,API_Key,initech.io,3,398,0.147,9.3,0,None,55,1,Critical,1,4,0,123,3,1,1,0,3,0,1.95,2
16/09/25 13:29,GitHub,Password,nexustech.io,3,19,0.674,6.3,0,None,3,1,Critical,1,2,0,46,2,0,3,0,3,0,2.06,2
02/02/26 9:17,CVE,CVE_Entry,nakatomicorp.com,4,60,0.473,9.2,1,Functional,57,1,High,0,1,0,222,2,0,4,0,0,0,1.1,2
23/08/25 8:50,CVE,Vulnerability,weyland-yutani.com,2,55,0.867,3.8,1,Functional,120,1,Medium,0,1,0,302,2,0,4,0,0,0,1.8,1
24/04/25 5:06,CVE,CVE_Entry,globexinc.com,4,497,0.767,4.4,0,None,10,1,Low,0,0,0,264,4,0,7,0,0,0,1.08,0
03/10/25 2:21,Paste,Credential_Leak,oscorptech.com,5,221,0.184,9.3,1,Weaponized,374,2,Critical,1,1,0,225,1,0,2,0,0,0,1.71,4
06/03/26 14:17,GitHub,Source_Code,quantumleap.dev,12,26,0.289,8.2,0,None,172,3,Medium,0,0,0,154,1,1,8,0,1,0,2.9,1
02/09/25 14:00,GitHub,Secret_Token,acmecorp.com,4,120,0.165,8.9,0,None,862,1,Critical,0,0,0,109,2,0,7,0,17,0,1.62,2
21/10/25 11:12,GitHub,API_Key,acmecorp.com,7,173,0.345,7.6,0,None,127,1,Medium,1,2,0,154,4,0,1,0,1,0,0.47,1
20/02/26 11:23,CT_Log,Cert_Anomaly,kaijuglobal.com,1,149,0.527,5.6,0,None,106,1,Critical,0,0,0,162,2,0,5,0,0,0,1.01,2
14/12/25 2:25,CVE,Vulnerability,skynet-defense.io,2,8,0.686,7.9,0,None,14,1,Medium,0,0,0,280,4,1,4,0,1,0,1.22,1
29/10/25 11:17,DNS,Subdomain,quantumleap.dev,15,230,0.567,1.3,0,None,146,3,Medium,0,0,0,40,2,0,6,1,0,0,2.19,0
16/02/26 10:57,Paste,PII_Leak,umbrellacorp.org,8,94,0.63,3,0,None,59,3,Critical,1,7,0,140,2,1,7,0,0,0,5.02,2
24/10/25 9:14,CVE,Vulnerability,wayneenterprises.com,6,89,0.647,7.1,0,None,75,2,High,0,1,0,198,2,0,3,0,0,0,2.6,1
24/09/25 8:35,CVE,Vulnerability,wayneenterprises.com,5,74,0.219,8.5,1,Functional,35,1,High,0,0,0,226,3,0,2,0,0,0,1.05,2
03/07/25 5:18,DNS,Zone_Transfer,hooli.com,11,54,0.162,7.6,0,None,48,1,High,0,0,0,205,18,1,9,0,0,0,0.13,1
19/09/25 18:10,GitHub,API_Key,genisys.ai,2,168,0.396,8.3,0,None,1551,4,Low,1,5,0,372,2,1,8,0,10,0,6.06,2
28/11/25 9:14,CVE,Vulnerability,cyberdyne.systems,6,140,0.53,6.4,0,None,192,1,Medium,0,0,0,219,2,0,1,1,0,0,1.86,1
26/01/26 10:42,GitHub,Secret_Token,initech.io,2,75,0.698,7,0,None,68,2,High,1,3,0,162,5,1,1,0,24,0,1.49,2
28/12/25 22:05,Paste,PII_Leak,umbrellacorp.org,2,66,0.54,7.2,0,None,15,5,Low,0,7,0,346,1,0,8,0,0,0,10.07,1
12/05/25 16:42,Paste,Config_Dump,atlas-corp.org,4,234,0.355,5.6,0,None,160,8,High,1,5,0,213,2,0,7,1,0,0,12.14,2
05/12/25 19:05,CT_Log,Certificate,globexinc.com,5,161,0.593,2.4,0,None,127,2,High,0,0,0,22,9,1,5,0,1,0,2.42,1
25/12/25 9:41,Paste,Credential_Leak,wayneenterprises.com,3,344,0.532,7.4,0,None,68,1,Critical,1,14,0,254,3,0,3,0,0,0,2.55,2
23/11/25 0:33,CVE,Vulnerability,skynet-defense.io,4,385,0.102,8.9,1,Functional,69,1,Medium,0,0,0,101,5,0,6,0,0,0,0.25,3
28/01/26 17:20,DNS,Wildcard_Entry,hooli.com,8,276,0.557,7.5,0,None,335,2,Critical,0,0,0,319,5,0,3,0,1,0,3.11,2
06/09/25 3:41,CT_Log,Cert_Anomaly,piedpiper.net,7,40,0.851,4,0,None,199,4,Critical,0,0,1,30,1,0,7,0,0,0,1.76,1
26/04/25 18:06,GitHub,Config,acmecorp.com,6,780,0.099,5.9,1,POC,247,2,High,0,0,0,257,4,0,4,0,2,0,4.7,2
02/03/26 2:55,CVE,Exploit_Code,tyrell-corp.io,14,294,0.345,6.4,1,POC,102,1,High,0,0,0,214,1,0,5,0,0,0,0.9,2
26/01/26 0:32,GitHub,Config,lexcorp.com,5,113,0.899,1.6,0,None,51,2,Critical,1,1,0,98,5,0,4,0,6,0,2.58,1
01/12/25 11:31,Paste,Data_Dump,blackmesa.org,2,213,0.719,4.3,1,Functional,75,3,High,1,14,0,257,2,0,2,0,1,0,6.26,3
04/12/25 15:30,CVE,Vulnerability,starkindustries.io,7,48,0.541,5.6,1,POC,26,1,Low,0,0,0,250,3,1,3,0,0,0,1.39,2
26/03/26 13:41,CT_Log,Wildcard_Cert,wayneenterprises.com,10,204,0.729,4.3,0,None,350,1,Low,0,0,1,83,3,0,8,0,0,0,0.87,0
06/10/25 14:34,CVE,CVE_Entry,oscorptech.com,4,46,0.726,6,1,Weaponized,21,1,Medium,1,1,0,213,4,0,2,0,0,0,1.11,3
18/01/26 15:16,CVE,Exploit_Code,umbrellacorp.org,6,91,0.379,5.6,0,None,45,1,Medium,0,0,0,319,4,0,7,0,1,0,1.11,0
29/04/25 1:44,CVE,Exploit_Code,initech.io,10,166,0.453,7.4,1,Weaponized,21,1,Low,0,0,0,132,6,1,7,0,0,0,1.88,2
05/11/25 12:00,CT_Log,Certificate,umbrellacorp.org,4,128,0.573,5,1,Functional,204,1,High,0,0,1,195,4,0,8,0,0,0,0.94,2
13/08/25 1:49,GitHub,Config,skynet-defense.io,3,231,0.362,6,0,None,195,4,Critical,1,1,0,240,1,0,6,0,36,0,2.58,2
15/10/25 15:05,GitHub,Password,piedpiper.net,6,105,0.253,9.2,1,Functional,811,1,High,1,1,0,234,2,0,8,0,1,0,2.05,4
08/02/26 2:17,GitHub,API_Key,blackmesa.org,2,295,0.417,8.3,0,None,21,2,High,1,2,0,151,3,1,4,1,1,0,6.29,2
24/06/25 13:06,Paste,Config_Dump,piedpiper.net,4,29,0.434,5.1,0,None,43,1,High,1,0,0,31,6,0,2,0,0,0,0.69,1
28/02/26 9:43,CVE,CVE_Entry,globexinc.com,15,106,0.131,8.1,0,None,156,2,Critical,0,0,0,188,4,0,2,0,0,0,2.51,1
02/09/25 22:35,GitHub,Secret_Token,acmecorp.com,6,10,0.258,9.4,0,None,30,1,Critical,1,9,0,218,4,0,1,1,31,0,2.84,3
10/08/25 9:08,CVE,CVE_Entry,wayneenterprises.com,6,57,0.544,6.9,1,POC,52,1,High,0,0,0,91,4,1,8,0,0,0,0.85,2
11/07/25 13:31,GitHub,API_Key,blackmesa.org,4,36,0.658,7.8,1,POC,13,1,Low,0,0,0,158,5,1,2,0,3,0,2.93,1
21/06/25 18:41,GitHub,Source_Code,aperture-science.net,8,213,0.362,6.5,1,POC,14,3,High,0,0,0,175,3,0,4,0,4,0,4.54,2
04/02/26 14:10,Paste,Data_Dump,piedpiper.net,2,199,0.365,7.3,0,None,842,11,Critical,0,16,0,157,5,1,7,0,0,0,7.39,3
20/02/26 11:29,CVE,Exploit_Code,globexinc.com,3,796,0.95,3.6,0,None,53,1,High,0,1,0,145,3,0,2,0,0,0,0.69,0
14/09/25 1:33,CVE,Exploit_Code,nexustech.io,9,22,0.438,6.6,1,Functional,25,3,Medium,0,0,0,272,2,0,8,0,0,0,1.7,2
05/10/25 3:43,DNS,Subdomain,globexinc.com,25,102,0.647,2.1,0,None,47,1,Low,0,1,0,328,16,1,4,1,0,0,0.73,0
21/09/25 12:16,GitHub,Secret_Token,wayneenterprises.com,9,170,0.299,7.1,0,None,148,1,Critical,1,5,0,292,3,0,2,0,3,0,2.06,2
18/09/25 13:46,CVE,Vulnerability,hooli.com,2,218,0.296,6.4,1,Functional,105,2,Medium,0,1,0,261,1,0,7,0,0,0,0.55,1
13/11/25 9:08,DNS,Subdomain,kaijuglobal.com,5,523,0.82,0.9,0,None,333,1,Low,0,0,0,209,5,1,13,0,0,0,1.01,0
19/12/25 1:41,CT_Log,Cert_Anomaly,umbrellacorp.org,1,60,0.597,7.2,1,Functional,7,1,High,0,0,0,58,1,0,4,0,0,0,0.39,2
19/08/25 13:30,CVE,Exploit_Code,initech.io,8,220,0.757,4.2,0,None,116,1,High,0,0,0,238,8,1,6,0,0,0,1.5,1
22/07/25 13:47,CVE,Exploit_Code,weyland-yutani.com,3,11,0.616,7,1,Weaponized,328,1,High,0,1,0,112,3,0,4,0,0,0,0.4,2
05/09/25 11:00,GitHub,API_Key,umbrellacorp.org,3,17,0.638,6.6,0,None,15,3,Medium,0,0,0,86,3,1,8,0,1,0,3.84,1
08/06/25 18:53,DNS,Zone_Transfer,cyberdyne.systems,7,388,0.605,5.8,0,None,24,2,High,0,1,0,186,16,0,3,0,0,0,2.39,1
20/04/25 13:01,CT_Log,Cert_Anomaly,tyrell-corp.io,5,125,0.69,4.2,0,None,119,1,High,1,4,0,530,3,0,6,0,0,0,0.71,1
25/06/25 11:17,CVE,Vulnerability,oscorptech.com,3,78,0.277,5.1,0,None,6,1,Medium,0,0,0,114,4,0,6,0,0,0,0.09,1
26/02/26 4:03,CVE,CVE_Entry,acmecorp.com,8,45,0.749,3.9,1,POC,285,2,High,1,3,1,237,2,0,3,0,0,0,2.72,2
17/09/25 16:59,DNS,Wildcard_Entry,acmecorp.com,4,424,0.553,4.7,1,Functional,34,2,Critical,0,1,0,231,8,1,3,0,0,0,1.67,2
14/11/25 18:48,CVE,Vulnerability,oscorptech.com,3,421,0.27,8.5,1,Functional,410,1,Medium,0,1,0,239,3,0,8,0,0,0,0.56,2
29/08/25 18:57,DNS,Subdomain,initech.io,15,12,0.677,4.2,0,None,36,2,High,0,0,0,259,9,0,7,1,0,0,0,0
07/01/26 14:35,GitHub,Secret_Token,lexcorp.com,1,4,0.56,9,1,POC,182,3,Critical,1,1,0,139,2,0,5,0,22,0,10.24,3
30/08/25 19:09,Paste,PII_Leak,genisys.ai,2,104,0.718,5.9,0,None,178,3,Critical,0,1,0,155,1,0,8,0,0,0,2.89,1
10/08/25 3:32,GitHub,Config,lexcorp.com,3,112,0.505,4.1,0,None,194,1,Medium,0,0,0,168,3,0,4,0,1,0,1.05,0
15/09/25 16:49,CVE,Exploit_Code,acmecorp.com,6,34,0.74,4.8,0,None,62,1,Low,0,0,0,203,4,0,3,0,1,0,0.56,0
02/11/25 16:23,GitHub,Secret_Token,aperture-science.net,2,50,0.75,4.7,0,None,64,1,High,1,3,1,81,2,1,1,0,10,0,1.69,2
25/01/26 17:36,DNS,Zone_Transfer,globexinc.com,83,61,0.661,4.4,0,None,60,1,Low,1,3,0,327,4,1,4,0,0,0,1.12,1
29/09/25 12:33,CVE,CVE_Entry,blackmesa.org,3,406,0.331,6.8,1,POC,29,1,Low,1,2,0,160,2,1,5,0,0,0,0.6,3
02/02/26 11:59,DNS,Zone_Transfer,atlas-corp.org,12,562,0.169,7.8,1,Weaponized,89,2,Medium,0,0,0,267,4,0,8,0,0,0,0.79,2
15/09/25 3:08,CVE,Vulnerability,orbitalx.space,4,171,0.78,4.3,0,None,757,1,Medium,0,0,0,210,3,0,1,0,0,0,0.09,0
02/05/25 12:28,GitHub,Password,weyland-yutani.com,4,113,0.252,9.5,1,Functional,190,5,Critical,1,1,0,208,4,0,3,0,12,0,4.51,4
03/02/26 2:50,Paste,Credential_Leak,umbrellacorp.org,4,182,0.138,8.3,0,None,115,5,Critical,1,4,0,273,2,1,3,0,0,0,7.22,3
10/11/25 10:58,DNS,Wildcard_Entry,cyberdyne.systems,21,154,0.764,7.6,0,None,84,2,Critical,0,0,0,135,7,0,4,0,0,0,3.2,1
10/04/25 10:44,DNS,DNS_Record,cyberdyne.systems,46,498,0.475,6.7,0,None,140,1,High,0,0,0,184,6,0,12,0,0,0,0.83,1
19/03/26 11:32,GitHub,Source_Code,multivac.systems,2,273,0.433,5.1,0,None,696,8,Medium,0,0,0,33,4,1,6,1,1,0,12.93,2
31/05/25 22:45,DNS,DNS_Record,acmecorp.com,8,21,0.782,1.6,1,Weaponized,214,1,Critical,0,0,0,81,3,0,6,0,0,0,0.31,2
28/10/25 23:14,Paste,Data_Dump,wayneenterprises.com,2,123,0.439,5.8,0,None,70,3,Critical,1,2,0,93,5,0,2,0,0,0,3.29,2
19/09/25 15:05,CT_Log,Cert_Anomaly,oscorptech.com,2,377,0.508,6.8,0,None,605,1,Medium,0,0,1,154,2,0,3,1,0,0,0.74,1
24/09/25 8:04,GitHub,Secret_Token,aperture-science.net,8,144,0.398,4.6,0,None,688,1,Critical,1,2,0,219,4,0,6,0,6,0,2.6,2
31/08/25 17:16,CT_Log,Wildcard_Cert,cyberdyne.systems,2,40,0.783,2.5,1,POC,1228,1,High,0,1,1,72,2,0,1,0,0,0,0.11,2
25/09/25 14:04,GitHub,Password,oscorptech.com,9,32,0.064,8.2,0,None,71,1,Critical,1,7,0,365,4,0,1,0,24,0,0.73,3
10/01/26 2:03,Paste,PII_Leak,wayneenterprises.com,11,88,0.44,5.1,0,None,52,31,Medium,0,4,0,241,7,0,6,0,0,0,83.9,1
29/03/26 9:08,Paste,PII_Leak,kaijuglobal.com,1,67,0.808,1.7,0,None,19,8,Medium,0,1,0,333,3,1,2,0,0,0,12.33,0
13/03/26 19:40,CVE,Vulnerability,skynet-defense.io,5,166,0.516,6.2,1,POC,223,2,High,0,0,0,273,7,0,7,0,0,0,1.85,2
02/04/25 4:21,DNS,Wildcard_Entry,lexcorp.com,4,257,0.286,8.7,1,Weaponized,225,2,Critical,0,0,0,220,3,0,14,0,0,0,1.71,3
09/01/26 2:05,DNS,Subdomain,blackmesa.org,9,25,0.754,2.1,0,None,228,2,High,0,1,0,121,4,0,4,0,0,0,1.23,0
08/12/25 20:59,DNS,Zone_Transfer,kaijuglobal.com,20,198,0.362,6.3,0,None,37,1,High,0,0,0,166,7,1,11,0,2,0,1.47,1
02/09/25 9:33,CT_Log,Wildcard_Cert,aperture-science.net,7,78,0.786,7.1,0,None,35,1,Critical,0,0,0,42,1,0,7,0,1,0,0.68,1
09/10/25 19:48,GitHub,API_Key,wayneenterprises.com,2,24,0.542,7.5,0,None,75,4,Medium,0,1,0,257,3,0,1,0,22,0,8.26,1
16/06/25 0:50,GitHub,Source_Code,nakatomicorp.com,2,283,0.276,5.1,1,POC,691,1,Low,0,1,0,205,3,1,6,0,3,0,2.56,2
08/12/25 19:11,GitHub,API_Key,kaijuglobal.com,5,371,0.698,5.7,0,None,3,2,Critical,0,0,0,308,7,1,7,0,1,0,4.57,1
15/03/26 8:09,CT_Log,Certificate,orbitalx.space,2,22,0.745,1.1,0,None,123,3,Medium,0,1,0,81,6,0,1,0,0,0,1.88,0
07/06/25 10:02,CT_Log,Wildcard_Cert,initech.io,5,24,0.591,5.1,0,None,33,1,Medium,0,1,1,124,4,1,7,0,0,0,1.45,1
30/04/25 23:19,DNS,DNS_Record,blackmesa.org,10,1486,0.379,5.9,0,None,35,1,Low,0,0,0,231,9,1,7,0,0,0,1.06,1
25/06/25 0:40,GitHub,Source_Code,blackmesa.org,9,181,0.347,7.7,0,None,91,1,High,0,0,0,331,2,0,2,1,1,0,0.84,1
16/05/25 13:26,CT_Log,Certificate,aperture-science.net,2,562,0.733,1.5,0,None,307,1,High,0,0,1,90,6,1,3,0,0,0,0.32,0
24/03/26 5:17,GitHub,Config,cyberdyne.systems,3,265,0.991,0.9,0,None,65,7,Critical,0,0,0,27,2,0,8,0,3,0,18.58,1
14/01/26 14:21,CT_Log,Wildcard_Cert,aperture-science.net,4,939,0.213,9.4,0,None,589,1,Medium,0,0,1,117,9,0,8,1,0,0,0.87,1
17/04/25 11:53,DNS,Subdomain,lexcorp.com,19,690,0.629,0,1,Functional,122,3,High,0,0,0,178,14,1,5,0,0,0,3.86,1
25/04/25 6:53,Paste,PII_Leak,umbrellacorp.org,3,72,0.488,6.4,1,POC,28,4,Critical,0,13,0,206,1,0,1,0,0,0,7.32,2
07/04/25 12:59,DNS,Subdomain,globexinc.com,11,51,0.846,3,1,Weaponized,188,4,Critical,0,0,0,284,5,1,10,0,0,0,2.72,1
25/05/25 13:37,CVE,Exploit_Code,blackmesa.org,2,39,0.25,7.8,0,None,91,1,Medium,0,0,0,130,15,1,1,0,0,0,0.58,1
24/03/26 13:27,DNS,Subdomain,blackmesa.org,9,725,0.5,3.9,0,None,42,1,Medium,0,1,0,116,7,1,9,1,0,0,1.96,1
07/10/25 5:56,GitHub,Secret_Token,initech.io,3,89,0.139,8.2,0,None,23,17,High,1,2,0,217,5,1,4,0,4,0,8.93,4
23/12/25 22:15,DNS,Wildcard_Entry,orbitalx.space,3,870,0.756,6.9,0,None,23,1,High,0,0,0,196,5,0,8,0,0,0,0.53,1
03/11/25 12:19,GitHub,Source_Code,tyrell-corp.io,10,54,0.753,4.8,0,None,1980,2,High,0,1,0,237,3,0,1,0,3,0,4.28,1
10/06/25 16:11,GitHub,Password,weyland-yutani.com,2,655,0.486,6.7,0,None,11,3,High,0,0,0,127,2,0,6,0,10,0,4.06,1
04/10/25 14:57,Paste,Config_Dump,umbrellacorp.org,1,49,0.484,5.7,0,None,27,43,High,1,1,0,39,2,1,3,0,1,0,59.7,3
27/03/26 1:35,GitHub,Secret_Token,acmecorp.com,3,10,0.129,9.4,0,None,18,2,High,1,0,0,167,1,1,2,0,3,0,1.56,2
24/05/25 2:24,CVE,CVE_Entry,lexcorp.com,5,165,0.796,5.4,1,Functional,304,1,Critical,0,0,0,267,2,1,4,0,0,0,0.73,2
06/10/25 11:08,CVE,Vulnerability,piedpiper.net,1,14,0.559,6.6,1,POC,149,3,Medium,0,0,0,184,3,0,7,0,1,0,3.11,1
25/01/26 15:54,CVE,Exploit_Code,genisys.ai,4,731,0.788,4.5,1,POC,289,2,Medium,0,0,0,206,5,0,5,0,0,0,1.29,1
02/11/25 21:19,GitHub,Source_Code,weyland-yutani.com,7,20,0.952,5.5,0,None,33,4,Medium,1,6,0,235,3,0,3,0,6,0,6.73,2
20/07/25 12:55,GitHub,API_Key,initech.io,3,83,0.2,6.4,1,POC,165,2,Critical,1,1,0,117,1,0,3,0,2,0,2.3,3
07/01/26 8:10,GitHub,Config,oscorptech.com,5,108,0.773,4.3,0,None,413,5,Critical,1,1,0,242,8,0,3,0,3,0,12.03,2
17/03/26 23:35,DNS,Wildcard_Entry,tyrell-corp.io,10,177,0.385,6.6,0,None,263,2,Medium,1,4,0,184,8,0,14,0,1,0,1.89,2
20/06/25 20:36,CVE,Exploit_Code,weyland-yutani.com,3,15,0.356,8.4,1,Functional,595,1,High,0,0,0,289,3,1,8,0,1,0,0.5,3
14/03/26 20:36,CVE,CVE_Entry,globexinc.com,6,78,0.663,7.9,1,POC,74,2,High,0,0,0,188,5,0,5,0,0,0,1.89,2
13/03/26 17:46,DNS,Zone_Transfer,nexustech.io,1,664,0.475,6.5,0,None,47,3,Medium,0,1,0,238,3,0,8,1,0,0,1.69,1
30/01/26 10:30,CVE,Exploit_Code,initech.io,3,6,0.654,5.9,1,POC,47,1,Medium,0,0,0,192,10,0,5,0,0,0,1.42,1
01/10/25 11:40,CT_Log,Wildcard_Cert,hooli.com,5,224,0.45,5.8,0,None,31,1,Low,0,0,1,40,4,0,5,0,0,0,0.64,1
25/10/25 10:42,GitHub,API_Key,acmecorp.com,3,273,0.096,9.1,0,None,18,1,Critical,0,0,0,146,2,0,1,0,2,0,2.27,2
03/02/26 19:09,CVE,CVE_Entry,piedpiper.net,8,110,0.15,8.1,1,Weaponized,469,1,Medium,0,0,0,22,4,0,4,0,1,0,0.53,3
11/06/25 23:15,CVE,Vulnerability,aperture-science.net,1,146,0.524,6,1,POC,84,1,High,0,0,0,245,2,0,1,0,0,0,2.42,2
08/11/25 2:25,Paste,PII_Leak,multivac.systems,5,98,0.659,6.1,1,POC,69,1,Critical,0,3,0,269,5,0,4,0,0,0,0.23,2
29/11/25 18:28,CVE,CVE_Entry,starkindustries.io,5,283,0.471,7.4,1,POC,174,1,High,0,0,0,105,3,0,1,0,0,0,1.55,2
08/05/25 21:32,Paste,Data_Dump,kaijuglobal.com,14,152,0.907,4.3,0,None,2784,11,Critical,1,4,0,117,3,0,2,0,0,0,21.9,2
17/07/25 0:28,GitHub,Config,atlas-corp.org,9,193,0.575,7.1,0,None,272,2,High,0,0,0,219,2,0,7,0,12,0,2.27,1
15/03/26 10:54,CT_Log,Certificate,starkindustries.io,4,377,0.578,4.9,0,None,115,2,Low,0,0,0,159,0,0,4,0,0,0,2.45,1
01/03/26 9:21,GitHub,Password,starkindustries.io,2,242,0.548,7.4,0,None,165,2,Critical,1,2,0,198,8,1,2,1,3,0,1.81,2
04/06/25 1:37,GitHub,Source_Code,hooli.com,3,131,0.794,1.1,0,None,151,7,Low,0,0,0,144,370,0,8,0,8,0,11.18,1
19/10/25 18:19,Paste,PII_Leak,globexinc.com,3,17,0.618,6.9,1,POC,190,1,Critical,1,4,0,234,4,0,5,0,0,0,0.66,3
02/02/26 1:04,CT_Log,Wildcard_Cert,weyland-yutani.com,6,410,0.561,5.3,1,POC,2574,1,Low,0,1,0,550,3,0,3,0,0,0,1.89,1
